timestamp,dhtTemp,dhthum,LDR value,rainValue,aqi value,bmpTemp,pressure,altitude,rainStatusNum,weather_condition,AQI_Category
2024-11-30T23:37:28-05:00,34.3,82.13,513,753,105,33.1,1007.69922,35.8754,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:38:29-05:00,34.6,75.21,527,754,88,33.05,1007.70374,36.43346,Light Rain,Rainy,Moderate
2024-11-30T23:39:31-05:00,34.2,73.3,499,755,78,33.14,1007.63702,36.22154,Light Rain,Rainy,Moderate
2024-11-30T23:40:33-05:00,35,68.36,534,756,78,33.02,1007.66235,36.58585,Light Rain,Rainy,Moderate
2024-11-30T23:41:35-05:00,34,66.63,496,757,69,33.07,1007.61877,36.40066,Light Rain,Rainy,Moderate
2024-11-30T23:42:36-05:00,33,66.54,528,758,60,33.19,1007.64093,36.8003,Light Rain,Rainy,Moderate
2024-11-30T23:43:38-05:00,32.2,65.76,521,759,51,33.1,1007.59314,36.91939,Light Rain,Rainy,Moderate
2024-11-30T23:44:40-05:00,34,66.97,545,760,61,33.11,1007.57892,37.03141,Light Rain,Rainy,Moderate
2024-11-30T23:45:42-05:00,37,66.28,533,761,90,33.16,1007.56555,36.73672,Light Rain,Rainy,Moderate
2024-11-30T23:46:44-05:00,35.2,63.17,524,762,74,33.13,1007.60077,36.6908,Light Rain,Rainy,Moderate
2024-12-02T09:09:08-05:00,33.4,70.21,549,763,76,33.11,1007.60626,36.69232,Light Rain,Rainy,Moderate
2024-12-02T09:10:10-05:00,33,61.1,535,764,77,33.17,1007.60608,36.49401,Light Rain,Rainy,Moderate
2024-12-02T09:11:13-05:00,33,60.54,503,765,92,33.33,1007.62976,36.81796,Light Rain,Rainy,Moderate
2024-12-02T09:12:15-05:00,33,62.81,505,766,93,33.37,1007.59106,36.72764,Light Rain,Rainy,Moderate
2024-12-02T09:13:17-05:00,33.4,64.92,518,767,88,33.44,1007.60181,36.83058,Light Rain,Rainy,Moderate
2024-12-02T09:14:19-05:00,33,63.05,454,768,75,33.49,1007.58954,37.01224,Light Rain,Rainy,Moderate
2024-12-02T09:15:21-05:00,33,63.22,434,769,79,33.52,1007.56781,37.03444,Light Rain,Rainy,Moderate
2024-12-02T09:16:22-05:00,33,63.49,448,770,74,33.57,1007.56519,36.78769,Light Rain,Rainy,Moderate
2024-12-02T09:17:24-05:00,34,66.05,441,500,62,33.58,1007.59467,36.95219,Moderate Rain,Rainy,Moderate
2024-12-02T09:18:27-05:00,34,67.51,435,501,53,33.57,1007.57501,36.49603,Moderate Rain,Rainy,Moderate
2024-12-02T09:19:28-05:00,34,64.89,424,502,53,33.61,1007.62952,36.30782,Moderate Rain,Rainy,Moderate
2024-12-02T09:20:30-05:00,34,66.79,445,503,55,33.62,1007.65204,36.06512,Moderate Rain,Rainy,Moderate
2024-12-02T09:21:32-05:00,34.2,77.73,470,504,52,33.64,1007.68103,36.19782,Moderate Rain,Rainy,Moderate
2024-12-02T09:22:33-05:00,33.6,62.9,447,505,55,33.64,1007.66516,36.02122,Moderate Rain,Rainy,Moderate
2024-12-02T09:23:35-05:00,34,53.55,438,506,56,33.64,1007.68628,36.08126,Moderate Rain,Rainy,Moderate
2024-12-02T09:24:38-05:00,34.6,53.95,467,507,56,33.62,1007.67908,36.14585,Moderate Rain,Rainy,Moderate
2024-12-02T09:25:40-05:00,37,62.71,519,508,52,33.63,1007.67139,36.37291,Moderate Rain,Rainy,Moderate
2024-12-02T09:26:42-05:00,35.2,57.37,520,509,53,33.67,1007.64423,36.50864,Moderate Rain,Rainy,Moderate
2024-12-02T09:27:44-05:00,35,50.95,537,510,76,33.68,1007.62799,36.54699,Moderate Rain,Rainy,Moderate
2024-12-02T09:28:45-05:00,35.6,53.57,497,511,76,33.67,1007.62341,36.53236,Moderate Rain,Rainy,Moderate
2024-12-02T09:29:47-05:00,34,59.05,540,512,81,33.68,1007.62518,36.71957,Moderate Rain,Rainy,Moderate
2024-12-02T09:30:49-05:00,35,58.96,551,513,59,33.7,1007.60278,33.50323,Moderate Rain,Rainy,Moderate
2024-12-02T09:31:51-05:00,35,60.08,425,525,60,33.7,1007.98737,33.06135,Moderate Rain,Rainy,Moderate
2024-12-02T09:32:53-05:00,36.2,55.31,449,526,61,33.69,1008.04016,32.89691,Moderate Rain,Rainy,Moderate
2024-12-02T09:33:55-05:00,39,64.88,413,527,46,33.71,1008.05981,32.68405,Moderate Rain,Rainy,Good
2024-12-02T09:34:57-05:00,41,55.27,455,528,40,33.71,1008.08533,32.6326,Moderate Rain,Rainy,Good
2024-12-02T09:35:59-05:00,39,62.33,422,529,33,33.7,1008.09143,32.33752,Moderate Rain,Rainy,Good
2024-12-02T09:37:04-05:00,38.1,65.6,426,530,49,33.69,1008.12671,32.50196,Moderate Rain,Rainy,Good
2024-12-02T09:38:06-05:00,37,67.2,418,531,32,33.67,1008.10706,32.27801,Moderate Rain,Rainy,Good
2024-12-02T09:39:08-05:00,37,65.44,429,532,33,33.68,1008.13385,32.32946,Moderate Rain,Rainy,Good
2024-12-02T09:40:10-05:00,37,61.5,451,533,42,33.67,1008.12769,32.60032,Moderate Rain,Rainy,Good
2024-12-02T09:41:12-05:00,35,61.14,481,534,43,33.67,1008.09534,32.29869,Moderate Rain,Rainy,Good
2024-12-02T09:42:14-05:00,34.5,56.06,450,535,53,33.67,1008.13141,32.03439,Moderate Rain,Rainy,Moderate
2024-12-02T09:43:16-05:00,34,53.12,474,536,47,34.2,1008.16296,32.10198,Moderate Rain,Rainy,Good
2024-12-02T09:44:18-05:00,30,70.95,436,537,48,34.37,1008.15491,32.11863,Moderate Rain,Rainy,Good
2024-12-02T09:45:20-05:00,33,64.5,431,538,49,34.23,1008.15289,31.86694,Moderate Rain,Rainy,Good
2024-12-02T09:46:22-05:00,36,67.94,471,980,79,34.17,1008.18304,31.60266,No Rain,Rainy,Moderate
2024-12-02T09:47:24-05:00,35.7,60.36,457,981,80,34.14,1008.2146,31.14119,No Rain,Rainy,Moderate
2024-12-02T09:48:26-05:00,36,58.6,458,982,81,34.09,1008.26984,30.6641,No Rain,Rainy,Moderate
2024-12-02T09:49:31-05:00,35,60.48,432,983,51,34.04,1008.3269,30.57635,No Rain,Rainy,Moderate
2024-12-02T09:50:33-05:00,32,62.85,446,984,52,34.03,1008.3374,30.28285,No Rain,Rainy,Moderate
2024-12-02T09:51:35-05:00,33,46.95,479,985,53,33.97,1008.3725,29.85371,No Rain,Rainy,Moderate
2024-12-02T09:52:37-05:00,31,44.01,433,805,88,33.96,1008.42383,29.89355,Light Rain,Rainy,Moderate
2024-12-02T09:53:39-05:00,34,45.5,472,806,78,33.94,1008.41907,29.5804,Light Rain,Rainy,Moderate
2024-12-02T09:54:41-05:00,34,52.89,463,807,90,33.94,1008.45648,29.11902,Light Rain,Rainy,Moderate
2024-12-02T09:55:46-05:00,34.5,48.65,437,808,43,33.95,1008.51172,28.75345,Light Rain,Rainy,Good
2024-12-02T09:56:49-05:00,35,42.86,483,809,44,33.99,1008.55542,28.79228,Light Rain,Rainy,Good
2024-12-02T09:57:51-05:00,35,60.79,439,810,45,34,1008.55078,28.34404,Light Rain,Rainy,Good
2024-12-02T09:58:53-05:00,35,60.66,490,811,46,34.02,1008.60443,28.03245,Light Rain,Rainy,Good
2024-12-02T09:59:55-05:00,36,47.7,743,812,47,34.04,1008.64166,28.02792,Light Rain,Rainy,Good
2024-12-02T10:01:03-05:00,34,71.07,707,813,55,34.02,1008.64221,28.14589,Light Rain,Rainy,Moderate
2024-12-02T10:02:06-05:00,36,66.25,466,814,56,33.98,1008.62811,28.20589,Light Rain,Rainy,Moderate
2024-12-02T10:03:08-05:00,36,49.62,202,815,52,33.96,1008.62091,28.22808,Light Rain,Rainy,Moderate
2024-12-02T10:04:10-05:00,32,60.05,165,816,53,33.94,1008.61829,28.04002,Light Rain,Rainy,Moderate
2024-12-02T10:05:12-05:00,34.1,49.33,241,817,84,33.96,1008.64081,27.9291,Light Rain,Rainy,Moderate
2024-12-02T10:07:23-05:00,34.3,57.61,258,818,95,33.93,1008.65405,27.69264,Light Rain,Rainy,Moderate
2024-12-02T10:08:38-05:00,36,59.5,231,819,58,33.93,1008.68237,50.32745,Light Rain,Rainy,Moderate
2024-12-02T10:09:37-05:00,36.5,67.16,249,820,59,33.93,1005.97717,50.29966,Light Rain,Rainy,Moderate
2024-12-02T10:50:56-05:00,36.6,70.89,515,821,60,33.94,1005.98047,50.51692,Light Rain,Rainy,Moderate
2024-12-02T10:51:58-05:00,37.4,73.52,462,822,192,33.89,1005.95453,50.34968,Light Rain,Rainy,Unhealthy
2024-12-02T10:53:17-05:00,33.7,73.07,516,823,193,33.85,1005.97455,50.40324,Light Rain,Rainy,Unhealthy
2024-12-02T10:58:59-05:00,35,79.87,504,824,81,33.87,1005.96814,50.20568,Light Rain,Rainy,Moderate
2024-12-02T11:00:01-05:00,34,64.26,511,825,82,33.89,1005.9917,50.10614,Light Rain,Rainy,Moderate
2024-12-02T11:01:03-05:00,33.2,70.27,492,826,65,33.9,1006.0036,50.22033,Light Rain,Rainy,Moderate
2024-12-02T11:02:05-05:00,35,75.13,500,827,66,33.9,1005.98999,50.34008,Light Rain,Rainy,Moderate
2024-12-02T11:03:07-05:00,34,73.47,477,828,86,33.89,1005.97565,50.37848,Light Rain,Rainy,Moderate
2024-12-02T11:04:09-05:00,35,74.57,501,829,62,33.89,1005.97107,50.54067,Light Rain,Rainy,Moderate
2024-12-02T11:04:41-05:00,36,67.85,509,830,78,33.92,1005.95172,50.27035,Light Rain,Rainy,Moderate
2024-12-02T11:05:16-05:00,36,66.91,476,831,114,33.91,1005.98401,50.26227,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-02T11:06:17-05:00,36,63.44,477,832,103,33.9,1005.98499,50.09857,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-02T11:07:19-05:00,36,66.46,478,833,134,30.66,1006.00452,50.16829,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:25:15-05:00,35,65.89,479,834,168,30.64,1005.99615,50.05511,Light Rain,Rainy,Unhealthy
2024-12-04T08:26:16-05:00,34,71.15,480,835,150,30.61,1006.0097,50.07027,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:27:18-05:00,33,77.72,481,836,127,30.58,1006.00787,49.86413,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:28:20-05:00,35,68.46,482,837,106,30.55,1006.03247,49.80199,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:29:22-05:00,36,70.92,483,838,129,30.54,1006.03992,49.81816,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:30:24-05:00,36,72.79,484,839,136,30.55,1006.03796,49.8222,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:31:26-05:00,34,69.44,485,840,155,30.56,1006.03748,49.72671,Light Rain,Rainy,Unhealthy
2024-12-04T08:32:28-05:00,35,70.84,486,841,87,30.57,1006.04889,49.68932,Light Rain,Rainy,Moderate
2024-12-04T08:33:34-05:00,34,72.1,487,842,84,30.54,1006.05334,49.92981,Light Rain,Rainy,Moderate
2024-12-04T08:34:36-05:00,32,66.5,488,843,85,30.52,1006.02466,50.09503,Light Rain,Rainy,Moderate
2024-12-04T08:35:38-05:00,34,56.97,489,844,91,30.49,1006.00494,50.28349,Light Rain,Rainy,Moderate
2024-12-04T08:36:39-05:00,32,65.22,490,845,76,30.49,1005.98242,50.21124,Light Rain,Rainy,Moderate
2024-12-04T08:37:41-05:00,34.2,68.41,491,846,60,30.49,1005.99103,50.11928,Light Rain,Rainy,Moderate
2024-12-04T08:38:45-05:00,32,77.69,492,847,69,30.47,1006.00201,49.80452,Light Rain,Rainy,Moderate
2024-12-04T08:39:47-05:00,33,74.05,493,848,64,30.49,1006.03961,49.79491,Light Rain,Rainy,Moderate
2024-12-04T08:40:49-05:00,33,74.77,494,849,98,30.5,1006.04077,48.49806,Light Rain,Rainy,Moderate
2024-12-04T08:41:51-05:00,30,74.75,495,850,128,30.49,1006.19562,48.54302,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:42:53-05:00,31.2,78.2,496,851,113,30.51,1006.19025,48.29801,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-04T08:43:55-05:00,34,72.78,497,852,87,30.54,1006.21948,48.31317,Light Rain,Rainy,Moderate
2024-12-06T10:36:56-05:00,34.1,64.97,498,853,79,30.54,1006.21765,48.48139,Light Rain,Rainy,Moderate
2024-12-06T10:37:57-05:00,34,72.73,499,854,69,30.54,1006.19757,48.47179,Light Rain,Rainy,Moderate
2024-12-06T10:38:59-05:00,32,67.49,500,855,78,30.55,1006.19873,48.4627,Light Rain,Rainy,Moderate
2024-12-06T10:40:01-05:00,31.5,61.64,501,856,88,30.55,1006.19983,48.40662,Light Rain,Rainy,Moderate
2024-12-06T10:40:55-05:00,33.6,63.12,502,857,101,30.57,1006.20654,48.30256,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T10:41:57-05:00,30.4,68.01,503,858,80,30.56,1006.21893,48.26972,Light Rain,Rainy,Moderate
2024-12-06T10:43:00-05:00,34,80.59,504,859,89,30.57,1006.22284,48.10807,Light Rain,Rainy,Moderate
2024-12-06T10:44:01-05:00,33,75.27,505,860,71,30.57,1006.24219,48.16667,Light Rain,Rainy,Moderate
2024-12-06T10:45:04-05:00,31,73.19,506,861,68,30.56,1006.23517,48.06614,Light Rain,Rainy,Moderate
2024-12-06T10:46:06-05:00,33.6,69.82,478,862,56,30.55,1006.24719,47.99795,Light Rain,Rainy,Moderate
2024-12-06T10:47:08-05:00,32,73.07,479,863,65,30.55,1006.25531,48.22375,Light Rain,Rainy,Moderate
2024-12-06T10:48:10-05:00,32.8,73.61,480,864,66,30.41,1006.22833,48.27831,Light Rain,Rainy,Moderate
2024-12-06T10:49:12-05:00,32,74.29,481,865,96,30.44,1006.22186,48.22931,Light Rain,Rainy,Moderate
2024-12-06T10:50:14-05:00,33,77.41,482,866,68,30.44,1006.22766,48.25002,Light Rain,Rainy,Moderate
2024-12-06T10:51:16-05:00,31.9,74.76,483,867,76,30.44,1006.22522,48.26619,Light Rain,Rainy,Moderate
2024-12-06T10:52:18-05:00,32,74.44,484,868,70,30.47,1006.22327,48.35106,Light Rain,Rainy,Moderate
2024-12-06T10:53:20-05:00,33,77.18,485,869,75,30.46,1006.21313,48.39702,Light Rain,Rainy,Moderate
2024-12-06T10:54:22-05:00,34,74.74,486,870,73,30.47,1006.20764,48.33944,Light Rain,Rainy,Moderate
2024-12-06T10:55:23-05:00,32,78.01,487,871,85,30.48,1006.21454,48.43643,Light Rain,Rainy,Moderate
2024-12-06T10:56:25-05:00,32.5,84,488,872,83,30.45,1006.20294,48.47886,Light Rain,Rainy,Moderate
2024-12-06T10:57:28-05:00,33.2,72.18,489,873,73,30.46,1006.19788,48.45007,Light Rain,Rainy,Moderate
2024-12-06T10:58:30-05:00,33,72.76,490,874,75,30.47,1006.20135,48.3066,Light Rain,Rainy,Moderate
2024-12-06T10:59:32-05:00,32,83.51,491,875,63,30.48,1006.21844,48.05907,Light Rain,Rainy,Moderate
2024-12-06T11:00:34-05:00,32.6,73.31,492,876,62,30.48,1006.24799,48.17475,Light Rain,Rainy,Moderate
2024-12-06T11:01:36-05:00,34,82.72,493,877,79,30.46,1006.23419,48.22527,Light Rain,Rainy,Moderate
2024-12-06T11:02:38-05:00,31,72.94,147,878,37,30.48,1006.22815,48.20759,Light Rain,Rainy,Good
2024-12-06T11:03:40-05:00,29,80.1,148,879,35,30.48,1006.23029,48.33539,Light Rain,Rainy,Good
2024-12-06T11:04:42-05:00,30,72.4,149,880,31,30.49,1006.21503,48.04948,Light Rain,Rainy,Good
2024-12-06T11:05:44-05:00,32.8,83.16,150,881,29,30.51,1006.24915,48.12373,Light Rain,Rainy,Good
2024-12-06T11:06:47-05:00,33.2,83.01,151,882,32,30.51,1006.2403,47.78831,Light Rain,Rainy,Good
2024-12-06T11:07:49-05:00,34.2,76.65,152,883,39,30.53,1006.28033,47.46806,Light Rain,Rainy,Good
2024-12-06T11:08:51-05:00,34,77.27,153,884,48,30.52,1006.3186,47.29026,Light Rain,Rainy,Good
2024-12-06T11:09:53-05:00,34.3,76.99,154,885,42,30.5,1006.33984,47.16348,Light Rain,Rainy,Good
2024-12-06T11:10:55-05:00,33.2,73.02,155,886,73,30.5,1006.35498,47.25086,Light Rain,Rainy,Moderate
2024-12-06T11:11:57-05:00,33.3,74.21,156,887,59,30.51,1006.34454,47.32663,Light Rain,Rainy,Moderate
2024-12-06T11:12:58-05:00,33.6,75.41,157,888,60,30.5,1006.33545,47.40644,Light Rain,Rainy,Moderate
2024-12-06T11:14:00-05:00,31,74.84,158,889,55,30.49,1006.32593,47.38876,Light Rain,Rainy,Moderate
2024-12-06T11:15:02-05:00,33,78.24,159,890,86,30.45,1006.32806,47.49281,Light Rain,Rainy,Moderate
2024-12-06T11:16:05-05:00,34,88.89,160,891,100,30.46,1006.31561,47.33421,Light Rain,Rainy,Moderate
2024-12-06T11:17:06-05:00,30.1,81.42,161,892,85,30.46,1006.33459,47.1655,Light Rain,Rainy,Moderate
2024-12-06T11:18:08-05:00,32.9,78.36,162,893,57,30.45,1006.35474,47.12913,Light Rain,Rainy,Moderate
2024-12-06T11:19:10-05:00,31,80.82,163,894,85,30.46,1006.35907,47.10034,Light Rain,Rainy,Moderate
2024-12-06T11:20:12-05:00,30,80.49,164,895,85,30.45,1006.36249,47.41502,Light Rain,Rainy,Moderate
2024-12-06T11:21:14-05:00,30.6,76.82,165,896,106,30.44,1006.32495,47.3438,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T11:22:15-05:00,30,77.85,166,897,100,30.48,1006.33344,47.45341,Light Rain,Rainy,Moderate
2024-12-06T11:23:18-05:00,33,80.02,167,898,68,30.48,1006.32031,47.33471,Light Rain,Rainy,Moderate
2024-12-06T11:24:20-05:00,33.1,85.09,168,899,61,30.48,1006.33453,47.30693,Light Rain,Rainy,Moderate
2024-12-06T11:25:21-05:00,28.5,87.28,169,900,71,30.48,1006.33783,47.1165,Light Rain,Rainy,Moderate
2024-12-06T11:28:35-05:00,30,86.14,170,901,77,30.46,1006.3606,46.94174,No Rain,Rainy,Moderate
2024-12-06T11:29:37-05:00,34.1,84.97,171,902,78,30.46,1006.38147,47.10792,No Rain,Rainy,Moderate
2024-12-06T11:30:39-05:00,35.1,74.13,172,903,111,30.46,1006.36157,47.3534,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T11:31:41-05:00,35,68.16,173,904,47,30.45,1006.33228,47.49332,No Rain,Rainy,Good
2024-12-06T11:32:43-05:00,31,59.44,174,905,47,30.44,1006.31555,47.52565,No Rain,Rainy,Good
2024-12-06T11:33:45-05:00,30,64.74,175,906,48,30.43,1006.31171,47.41149,No Rain,Rainy,Good
2024-12-06T11:34:47-05:00,33,74.93,176,907,49,30.42,1006.32532,47.38825,No Rain,Rainy,Good
2024-12-06T11:35:49-05:00,33.7,65.27,177,908,50,30.41,1006.32813,47.55646,No Rain,Rainy,Good
2024-12-06T11:36:55-05:00,30.7,71.26,178,909,57,30.41,1006.30804,47.40391,No Rain,Rainy,Moderate
2024-12-06T11:37:57-05:00,30,84.41,179,910,60,30.41,1006.32623,47.38522,No Rain,Rainy,Moderate
2024-12-06T11:38:59-05:00,33,85.29,180,911,52,30.4,1006.32849,47.52767,No Rain,Rainy,Moderate
2024-12-06T11:40:01-05:00,34.2,78.94,181,912,54,30.41,1006.31146,47.77316,No Rain,Rainy,Moderate
2024-12-06T11:41:03-05:00,33.8,87.96,182,913,63,30.4,1006.28217,47.7767,No Rain,Rainy,Moderate
2024-12-06T11:42:05-05:00,32,91.18,183,914,53,30.43,1006.28174,47.75296,No Rain,Rainy,Moderate
2024-12-06T11:43:07-05:00,34,94.71,184,915,56,30.46,1006.28455,47.82519,No Rain,Rainy,Moderate
2024-12-06T11:44:09-05:00,34.7,90.09,185,916,57,30.47,1006.27594,48.0323,No Rain,Rainy,Moderate
2024-12-06T11:46:17-05:00,34.6,86.29,186,917,112,30.49,1006.25122,48.05149,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T11:47:20-05:00,34.7,84.87,187,918,75,30.48,1006.2489,47.83479,No Rain,Rainy,Moderate
2024-12-06T11:48:21-05:00,34.4,80.25,188,919,76,30.49,1006.27478,47.84944,No Rain,Rainy,Moderate
2024-12-06T11:49:23-05:00,34,78.41,189,920,89,30.5,1006.27307,47.86914,No Rain,Rainy,Moderate
2024-12-06T11:50:25-05:00,34.6,76.87,190,921,76,30.51,1006.27069,47.83984,No Rain,Rainy,Moderate
2024-12-06T11:51:28-05:00,34,79.13,191,922,78,30.51,1006.27417,47.82367,No Rain,Rainy,Moderate
2024-12-06T11:52:30-05:00,32,89.11,192,923,66,30.52,1006.27612,47.82923,No Rain,Rainy,Moderate
2024-12-06T11:53:32-05:00,34.2,87.82,193,924,61,30.52,1006.27545,47.70547,No Rain,Rainy,Moderate
2024-12-06T11:54:34-05:00,34.4,91.92,194,925,83,30.53,1006.29022,47.68678,No Rain,Rainy,Moderate
2024-12-06T11:55:36-05:00,34.2,83.48,195,926,87,30.55,1006.29248,47.61455,No Rain,Rainy,Moderate
2024-12-06T11:56:38-05:00,33,80.53,196,927,97,30.56,1006.30109,47.63829,No Rain,Rainy,Moderate
2024-12-06T11:57:40-05:00,30,84.32,197,928,98,30.56,1006.29828,47.8358,No Rain,Rainy,Moderate
2024-12-06T11:58:42-05:00,27,88.61,198,929,99,30.58,1006.27466,47.88631,No Rain,Rainy,Moderate
2024-12-06T11:59:44-05:00,28,88.25,199,930,94,30.58,1006.26862,47.90298,No Rain,Rainy,Moderate
2024-12-06T12:00:46-05:00,29,84.21,200,931,98,30.58,1006.26666,48.07978,No Rain,Rainy,Moderate
2024-12-06T12:01:48-05:00,31,85.44,201,932,102,30.6,1006.24554,48.23386,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T12:02:50-05:00,33,85.13,202,933,96,30.61,1006.22717,48.39197,No Rain,Rainy,Moderate
2024-12-06T12:03:52-05:00,30.3,87.85,203,934,90,30.62,1006.20825,48.63749,No Rain,Rainy,Moderate
2024-12-06T12:04:54-05:00,33,87.58,204,935,106,30.62,1006.17896,48.86078,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T12:05:56-05:00,31.5,86.69,205,936,82,30.61,1006.15228,49.028,No Rain,Rainy,Moderate
2024-12-06T12:06:58-05:00,29,90.78,206,937,83,30.61,1006.13232,49.223,No Rain,Rainy,Moderate
2024-12-06T12:08:00-05:00,31.7,84.19,207,938,88,30.59,1006.10901,49.48622,No Rain,Rainy,Moderate
2024-12-06T12:09:02-05:00,33,77.51,208,939,103,30.6,1006.07764,49.43469,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-06T12:10:04-05:00,33.5,81.3,209,940,76,30.6,1006.08374,49.368,No Rain,Rainy,Moderate
2024-12-06T12:11:06-05:00,33.8,93.45,210,941,68,30.6,1006.09174,49.35638,No Rain,Rainy,Moderate
2024-12-06T12:12:08-05:00,33,94.23,211,942,75,30.6,1006.09314,49.43873,No Rain,Rainy,Moderate
2024-12-06T12:13:10-05:00,33,92.8,212,943,76,30.62,1006.08325,49.35386,No Rain,Rainy,Moderate
2024-12-06T12:14:12-05:00,33,88.91,213,944,77,30.61,1006.09344,46.53817,No Rain,Rainy,Moderate
2024-12-06T12:15:14-05:00,32.5,89.87,214,945,89,30.61,1006.42963,46.27806,No Rain,Rainy,Moderate
2024-12-06T12:16:16-05:00,33.4,94.33,215,946,79,30.63,1006.46588,46.36898,No Rain,Rainy,Moderate
2024-12-06T12:17:18-05:00,33.3,92.5,216,947,65,30.68,1006.44983,46.48413,No Rain,Rainy,Moderate
2024-12-06T12:18:20-05:00,33.4,91.33,217,948,80,30.7,1006.4361,46.47858,No Rain,Rainy,Moderate
2024-12-06T12:19:22-05:00,30.4,90.97,218,949,81,30.63,1006.43677,46.99326,No Rain,Rainy,Moderate
2024-12-06T12:20:24-05:00,30,88.89,219,950,52,30.64,1006.37531,46.7993,No Rain,Rainy,Moderate
2024-12-06T12:21:27-05:00,32,90.7,220,951,89,30.61,1006.39844,47.15944,No Rain,Rainy,Moderate
2024-12-06T12:22:31-05:00,31,94.17,221,952,59,30.6,1006.35547,47.5802,No Rain,Rainy,Moderate
2024-12-06T12:23:33-05:00,31.3,90.01,222,953,62,30.6,1006.30518,47.71709,No Rain,Rainy,Moderate
2024-12-06T12:24:35-05:00,33,87.19,223,954,52,30.59,1006.28888,47.88833,No Rain,Rainy,Moderate
2024-12-06T12:25:37-05:00,34,83.65,224,955,53,30.58,1006.26843,48.33994,No Rain,Rainy,Moderate
2024-12-07T10:52:22-05:00,34,90.66,225,956,61,30.56,1006.21448,48.3748,No Rain,Rainy,Moderate
2024-12-07T10:53:23-05:00,33.1,91.58,226,957,57,30.57,1006.21033,48.55817,No Rain,Rainy,Moderate
2024-12-07T10:54:25-05:00,33.5,91.01,227,958,49,30.57,1006.18842,48.80824,No Rain,Rainy,Good
2024-12-07T10:55:27-05:00,33.1,86.55,228,959,48,30.56,1006.15857,48.8335,No Rain,Rainy,Good
2024-12-07T10:56:29-05:00,32.7,85.04,229,960,49,31.73,1006.15552,48.67841,No Rain,Rainy,Good
2024-12-07T10:57:31-05:00,31.5,79.41,230,961,50,31.72,1006.17407,48.76934,No Rain,Rainy,Good
2024-12-07T10:58:33-05:00,32.6,81.24,231,962,56,31.75,1006.16321,48.72791,No Rain,Rainy,Moderate
2024-12-07T10:59:35-05:00,33,82.52,232,963,80,31.71,1006.16815,48.93504,No Rain,Rainy,Moderate
2024-12-07T11:00:36-05:00,32.3,86.79,233,964,121,31.71,1006.14343,49.21088,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-07T11:01:38-05:00,32,86.03,234,965,122,31.9,1006.11047,49.03962,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-07T11:02:40-05:00,30,89.63,235,966,142,31.79,1006.13092,49.07599,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-07T11:03:42-05:00,32,89.77,236,967,154,31.79,1006.12659,49.08155,No Rain,Rainy,Unhealthy
2024-12-07T11:04:44-05:00,32,80.45,237,968,155,31.78,1006.12592,49.174,No Rain,Rainy,Unhealthy
2024-12-07T11:05:46-05:00,33,78.52,238,969,130,31.75,1006.11487,31.20372,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-07T11:06:48-05:00,29.8,90.03,239,970,109,31.76,1008.26233,30.945,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-07T11:07:50-05:00,26,89.36,240,971,113,31.76,1008.29327,30.93592,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-12-07T11:08:52-05:00,30.1,86.91,241,972,91,31.79,1008.29437,30.80279,No Rain,Rainy,Moderate
2024-12-07T11:09:54-05:00,31.8,86.4,242,973,77,31.8,1008.3103,55.1811,No Rain,Rainy,Moderate
2024-12-07T11:10:56-05:00,31.6,80.95,243,974,80,31.84,1005.39789,55.09416,No Rain,Rainy,Moderate
2024-12-07T11:11:57-05:00,30,86.82,244,975,81,31.83,1005.40826,55.06484,No Rain,Rainy,Moderate
2024-12-07T11:13:02-05:00,30,88.05,245,976,82,31.86,1005.41174,55.36409,No Rain,Rainy,Moderate
2024-12-07T11:14:04-05:00,31,86.53,246,977,83,31.85,1005.37604,82.4099,No Rain,Rainy,Moderate
2024-12-07T11:15:06-05:00,31,87.93,247,978,84,31.84,1003.39081,82.3952,No Rain,Rainy,Moderate
