MaxTemp,mintemp,Rain Value,rainStatus,WindStream,cloud,Label
23.4,22.6,811,0,9.2,2,0
23.4,23.4,821,0,9.2,2,1
24.1,24.1,832,0,11.4,2,0
24.1,24.1,811,0,6.3,2,1
24.1,24.1,840,0,9.2,2,0
24.5,24.1,829,0,6.9,2,0
24.5,24.1,824,0,10.3,2,1
24.6,24.1,813,0,12.8,2,0
24.8,24.1,809,0,13.9,2,1
24.8,24.1,800,0,11.4,2,0
24.8,24.1,797,0,9.2,2,1
24.8,24.1,802,0,10.3,2,0
24.8,24.1,841,0,10.3,2,1
24.8,24.1,826,0,8.1,2,0
24.8,24.1,798,0,8.1,2,1
24.8,24.1,824,0,11.4,2,0
24.8,24.1,800,0,6.9,2,0
24.8,24.1,842,0,12.8,2,1
24.8,24.1,823,0,12.8,2,0
24.8,24.1,838,0,9.2,2,1
24.8,24.1,818,0,6.9,2,0
24.8,24.1,812,0,10.3,2,1
25.3,24.1,829,0,10.3,2,0
25.3,24.1,798,0,9.2,2,1
25.3,24.1,840,0,9.2,2,0
25.3,24.1,800,0,9.2,2,1
25.3,24.1,830,0,11.4,2,0
25.3,24.1,800,0,8.1,2,0
25.3,24.1,824,0,6.9,2,1
25.3,24.1,807,0,4.7,2,0
25.3,24.1,831,0,6.9,2,1
25.3,24.1,796,0,8.1,2,0
25.3,24.1,823,0,9.2,2,1
25.3,24.1,821,0,9.2,2,0
25.3,24.1,818,0,6.9,2,1
25.3,24.1,841,0,9.2,2,0
25.3,24.1,797,0,12.8,2,1
25.3,24.1,807,0,15,2,0
25.3,24.1,808,0,11.4,2,0
25.3,24.1,833,0,4.7,2,1
25.3,24.1,821,0,5.8,2,0
25.3,24.1,820,0,5.8,2,1
25.3,24.1,800,0,8.1,2,0
25.3,24.1,807,0,6.9,2,1
25.3,24.1,821,0,8.1,2,0
25.8,24.1,809,0,9.2,2,1
25.8,24.1,811,0,9.2,2,0
25.8,24.1,822,0,9.2,2,1
25.8,24.1,800,0,6.9,2,0
25.8,24.1,806,0,6.9,2,0
25.8,24.1,825,0,6.9,2,1
25.8,24.1,806,0,9.2,2,0
25.8,24.1,810,0,11.4,2,1
25.8,24.1,798,0,11.4,2,0
25.8,24.1,831,0,11.4,2,1
25.8,24.1,806,0,9.2,2,0
25.8,24.1,801,0,5.8,2,1
25.8,24.1,807,0,8.1,2,0
25.8,24.1,799,0,6.9,2,1
25.8,24.1,808,0,6.9,2,0
25.8,24.1,829,0,8.1,2,0
25.8,24.1,805,0,10.3,2,1
25.8,24.1,820,0,6.9,2,0
25.8,24.1,806,0,6.9,2,1
26.8,1000,774,0,9.2,2,0
27.8,1000,708,0,8.1,2,1
23,23,763,0,11.4,2,0
23.4,23,729,0,5.8,2,1
23.4,23,732,0,6.9,2,0
23.4,23,730,0,10.3,2,1
23.4,23,716,0,6.9,2,0
23.4,23,764,0,8.1,2,0
23.4,23,710,0,6.9,2,1
23.4,23,762,0,9.2,2,0
23.4,23,732,0,11.4,2,1
23.4,23,718,0,9.2,2,0
23.4,23,715,0,10.3,2,1
23.4,22.7,762,0,12.8,2,0
23.4,22.6,765,0,9.2,2,1
23.4,22.6,722,0,8.1,2,0
23.4,22.6,729,0,4.7,2,1
23.4,22.6,721,0,8.1,2,0
23.4,22.6,715,0,5.8,2,0
23.4,22.6,708,0,9.2,2,1
23.4,22.6,761,0,11.4,2,0
23.4,22.6,721,0,9.2,2,1
23.4,22.6,716,0,6.9,2,0
23.4,22.6,728,0,8.1,2,1
23.4,22.6,739,0,5.8,2,0
23.4,22.6,712,0,9.2,2,1
23.4,22.6,717,0,10.3,2,0
23.4,22.6,758,0,8.1,2,1
23.4,22.6,728,0,8.1,2,0
23.4,22.6,708,0,6.9,2,0
23.4,22.6,705,0,6.9,2,1
23.4,22.6,727,0,3.4,2,0
23.4,22.6,717,0,4.7,2,1
23.4,22.6,721,0,4.6,2,0
23.4,22.6,728,0,4.7,2,1
23.4,22.6,739,0,5.8,2,0
23.4,22.6,746,0,4.7,2,1
23.4,22.6,712,0,4.7,2,0
23.4,22.6,762,0,5.8,2,1
23.4,22.6,740,0,4.7,2,0
23.4,22.6,725,0,9.2,2,0
23.4,22.6,813,0,9.2,2,1
23.4,22.6,858,0,8.1,2,0
23.4,22.6,846,0,8.1,2,1
23.4,22.6,836,0,9.2,2,0
23.4,22.6,860,0,9.2,2,1
23.4,22.6,808,0,11.4,2,0
23.4,22.6,840,0,4.7,2,1
23.4,22.6,824,0,5.8,2,0
23.4,22.6,809,0,3.4,2,1
23.4,22.6,828,0,3.4,2,0
23.4,22.6,806,0,4.7,2,0
23.4,22.6,829,0,4.7,2,1
23.4,22.6,816,0,3.4,2,0
23.4,22.6,809,0,6.9,2,1
23.4,22.6,833,0,4.7,2,0
23.4,22.6,852,0,4.7,2,1
23.4,22.6,837,0,3.4,2,0
23.8,22.6,838,0,6.4,2,1
23.8,22.6,821,0,8.1,2,0
23.8,22.6,846,0,6.9,2,1
23.8,22.6,805,0,5.8,2,0
23.8,22.6,824,0,4.7,2,0
23.8,22.6,854,0,9.2,2,1
23.8,22.6,847,0,5.8,2,0
24.1,22.6,818,0,5.8,2,1
24.1,22.6,849,0,4.7,2,0
24.1,22.6,857,0,9.2,2,1
24.1,22.6,856,0,4.7,2,0
24.1,22.6,830,0,6.9,2,1
24.1,22.6,852,0,6.9,2,0
24.1,22.6,848,0,6.9,2,1
24.1,22.6,843,0,10.3,2,0
24.1,22.6,823,0,4.7,2,0
24.1,22.6,810,0,4.7,2,1
24.1,22.6,807,0,6.9,2,0
24.1,22.6,801,0,6.9,2,1
24.1,22.6,829,0,3.4,2,0
24.1,22.6,820,0,4.7,2,1
24.1,22.6,848,0,10.3,2,0
24.1,22.6,811,0,5.8,2,1
24.1,22.6,806,0,5.8,2,0
24.1,22.6,816,0,5.8,2,1
24.1,22.6,836,0,3.4,2,0
24.1,22.6,825,0,4.7,2,0
24.1,22.6,816,0,6.9,2,1
24.1,22.6,807,0,10.3,2,0
24.1,22.6,831,0,8.1,2,1
24.1,22.6,856,0,5.8,2,0
24.1,22.6,813,0,6.9,2,1
24.1,22.6,859,0,9.2,2,0
24.1,22.6,811,0,6.9,2,1
24.1,22.6,822,0,6.9,2,0
24.1,22.6,841,0,8.1,2,1
24.1,22.6,813,0,6.9,2,0
24.1,22.6,820,0,5.8,2,0
24.1,22.6,821,0,8.1,2,1
24.1,22.6,846,0,11.4,2,0
24.1,22.6,816,0,9.2,2,1
24.1,22.6,830,0,5.8,2,0
23.4,23.4,834,0,6.9,2,1
23.4,23.4,800,0,5.8,2,0
23.8,23.4,838,0,6.9,2,1
23.8,23.4,812,0,3.4,2,0
23.8,23.4,829,0,5.8,2,1
23.8,23.4,826,0,6.9,2,0
23.8,23.4,758,0,3.8,2,0
24.1,23.4,708,0,13.9,2,1
24.1,23.4,726,0,5.8,2,0
24.1,23.4,742,0,9.2,2,1
24.1,23.4,754,0,9.2,2,0
24.1,23.4,769,0,6.9,2,1
24.1,23.4,763,0,6.9,2,0
24.1,23.4,722,0,9.2,2,1
24.1,23.4,757,0,8.1,2,0
24.1,23.4,736,0,9.2,2,1
24.1,23.4,726,0,8.1,2,0
24.1,23.4,712,0,11.4,2,0
24.1,23.4,774,0,9.2,2,1
24.1,23.4,702,0,9.2,2,0
24.1,23.4,721,0,6.9,2,1
24.1,23.4,749,0,10.3,2,0
24.1,23.4,728,0,8.1,2,1
24.1,23.4,756,0,8.1,2,0
24.1,23.4,717,0,9.2,2,1
24.1,23.4,728,0,5.8,2,0
24.1,23.4,775,0,10.3,2,1
24.1,23.4,762,0,11.4,2,0
24.1,23.4,736,0,9.2,2,0
24.1,23.4,740,0,5.8,2,1
24.1,23.4,732,0,4.7,2,0
24.1,23.4,728,0,20.8,2,1
24.1,23.4,717,0,6.9,2,0
24.1,23.4,747,0,6.9,2,1
24.1,23.4,711,0,11.4,2,0
24.1,23.4,733,0,5.8,2,1
24.1,23.4,739,0,12.8,2,0
24.1,23.4,726,0,10.3,2,1
24.1,23.4,720,0,5.8,2,0
24.1,23.4,745,0,5.8,2,0
24.1,23.4,765,0,6.9,2,1
24.1,23.4,712,0,8.1,2,0
24.1,23.4,774,0,9.2,2,1
24.1,23.4,716,0,10.3,2,0
24.2,23.4,760,0,6.9,2,1
24.5,23.4,763,0,9.2,2,0
24.5,23.4,773,0,9.2,2,1
24.5,23.4,712,0,11.4,2,0
24.5,23.4,776,0,12.8,2,1
24.5,23.4,773,0,9.2,2,0
24.5,23.4,749,0,12.8,2,0
24.5,23.4,772,0,11.4,2,1
24.5,23.4,750,0,9.2,2,0
24.5,23.4,721,0,20.8,2,1
24.5,23.4,745,0,8.1,2,0
24.5,23.4,776,0,13.9,2,1
24.5,23.4,772,0,13.9,2,0
24.5,23.4,763,0,17.2,2,1
24.5,23.4,716,0,16.1,2,0
24.5,23.4,711,0,11.4,2,1
24.5,23.4,772,0,11.4,2,0
24.5,23.4,703,0,9.2,2,0
24.5,23.4,727,0,11.4,2,1
24.5,23.4,772,0,13.9,2,0
24.5,23.4,741,0,11.4,2,1
24.5,23.4,726,0,13.9,2,0
24.5,23.4,715,0,13.9,2,1
24.5,23.4,774,0,13.9,2,0
24.5,23.4,774,0,11.4,2,1
24.5,23.4,706,0,16.1,2,0
24.5,23.4,759,0,16.1,2,1
24.5,23.4,774,0,13.9,2,0
18.6,18.6,744,0,8.1,2,0
18.6,18.6,697,0,10.3,2,1
18.6,18.6,708,0,11.4,2,0
18.6,18.6,736,0,13.9,2,1
18.6,18.6,746,0,11.4,2,0
18.6,18.6,744,0,12.8,2,1
18.6,18.6,703,0,11.4,2,0
18.6,18.6,724,0,17.2,2,1
18.6,18.6,722,0,10.3,2,0
18.6,18.6,697,0,19.7,2,1
18.6,18.6,732,0,16.1,2,0
18.6,18.6,718,0,8.1,2,0
18.6,18.6,716,0,13.9,2,1
18.6,18.6,718,0,6.9,2,0
18.6,18.6,735,0,16.1,2,1
18.6,18.6,706,0,9.2,2,0
18.6,18.6,740,0,23,2,1
18.6,18.6,766,0,16.1,2,0
18.6,18.6,711,0,13.9,2,1
18.6,18.6,722,0,23,2,0
18.6,18.6,725,0,17.2,2,1
18.6,18.6,738,0,5.8,2,0
18.6,18.6,694,0,11.4,2,0
19,18.6,712,0,11.4,2,1
19,18.6,696,0,11.4,2,0
19,18.6,768,0,23,2,1
19,18.6,729,0,9.2,2,0
19.8,19.8,793,0,10.3,2,1
19.8,19.8,778,0,9.2,2,0
19.8,19.8,739,0,11.4,2,1
19.8,19.8,788,0,9.2,2,0
19.8,19.8,776,0,11.4,2,1
20.2,19.8,778,0,16.1,2,0
20.2,19.8,785,0,23,2,0
20.2,19.8,754,0,23,2,1
20.2,19.8,802,0,17.2,2,0
20.2,19.8,750,0,12.8,2,1
20.2,19.8,802,0,17.2,2,0
20.2,19.8,740,0,11.4,2,1
20.2,19.8,816,0,19.7,2,0
20.2,19.8,825,0,16.1,2,1
20.2,19.8,835,0,13.9,2,0
20.2,19.8,860,0,11.4,2,1
20.2,19.8,830,0,23,2,0
20.2,19.8,861,0,16.1,2,0
20.2,19.8,858,0,17.2,2,1
20.2,19.8,848,0,18.3,2,0
20.2,19.8,865,0,8.1,2,1
20.2,19.8,825,0,9.2,2,0
20.2,19.8,831,0,10.3,2,1
20.2,19.8,819,0,11.4,2,0
20.2,19.8,860,0,12.8,2,1
20.2,19.8,735,0,16.1,2,0
20.2,19.8,741,0,9.2,2,1
20.2,19.8,740,0,11.4,2,0
20.2,19.8,744,0,10.3,2,0
20.2,19.8,793,0,9.2,2,1
20.2,19.8,737,0,9.2,2,0
20.2,19.8,776,0,11.4,2,1
20.2,19.8,762,0,8.1,2,0
20.2,19.8,772,0,8.1,2,1
20.2,19.8,748,0,10.3,2,0
20.2,19.8,780,0,11.4,2,1
20.2,19.8,746,0,12.8,2,0
20.2,19.8,747,0,10.3,2,1
20.2,19.8,786,0,13.9,2,0
20.2,19.8,798,0,13.9,2,0
20.2,19.8,781,0,13.9,2,1
20.2,19.8,756,0,16.1,2,0
20.2,19.8,765,0,10.3,2,1
20.2,19.8,786,0,17.2,2,0
20.2,19.8,757,0,9.2,2,1
20.3,19.8,754,0,6.9,2,0
20.6,19.8,744,0,8.1,2,1
20.6,19.8,772,0,10.3,2,0
20.6,19.8,741,0,9.5,2,1
20.6,19.8,750,0,6.9,2,0
20.6,19.8,843,0,9.2,2,0
20.6,19.8,823,0,9.2,2,1
20.6,19.8,847,0,11.4,2,0
20.6,19.8,831,0,13.9,2,1
20.6,19.8,826,0,15,2,0
20.6,19.8,820,0,16.1,2,1
20.6,19.8,846,0,10.3,2,0
20.6,19.8,746,0,36.8,2,1
20.6,19.8,782,0,18.3,2,0
20.6,19.8,798,0,15,2,1
20.6,19.8,751,0,9.2,2,0
20.6,19.8,778,0,11.4,2,0
20.6,19.8,753,0,6.9,2,1
20.6,19.8,800,0,13.9,2,0
20.6,19.8,753,0,11.4,2,1
20.6,19.8,786,0,11.4,2,0
20.6,19.8,782,0,6.9,2,1
20.6,19.8,735,0,13.9,2,0
20.6,19.8,798,0,11.4,2,1
20.6,19.8,739,0,11.4,2,0
20.6,19.8,758,0,17.2,2,1
20.6,19.8,740,0,17.2,2,0
20.6,19.8,738,0,10.3,2,0
20.6,19.8,736,0,11.4,2,1
20.6,19.8,793,0,5.8,2,0
20.6,19.8,793,0,9.2,2,1
20.6,19.8,758,0,6.9,2,0
20.6,19.8,787,0,8.1,2,1
20.6,19.8,759,0,6.7,2,0
20.6,19.8,750,0,9.2,2,1
20.6,19.8,747,0,11.4,2,0
20.6,19.8,797,0,11.4,2,1
20.6,19.8,739,0,11.4,2,0
20.6,19.8,750,0,11.4,2,0
20.6,19.8,769,0,11.4,2,1
20.6,19.8,780,0,5.8,2,0
20.6,19.8,785,0,9.2,2,1
20.6,19.8,746,0,6.9,2,0
20.6,19.8,772,0,9.2,2,1
20.6,19.8,795,0,10.3,2,0
20.6,19.8,753,0,11.4,2,1
21.8,21.8,841,0,17.2,2,0
21.8,21.8,885,0,10.3,2,1
21.8,21.8,866,0,9.2,2,0
21.8,21.8,865,0,13.9,2,0
21.8,21.8,857,0,11.4,2,1
21.8,21.8,842,0,9.2,2,0
21.8,21.8,878,0,11.4,2,1
21.8,21.8,842,0,9.2,2,0
21.8,21.8,866,0,5.8,2,1
22.8,1000,979,0,9.2,2,0
23.8,22.2,845,0,13.9,2,1
23.8,1000,718,0,16.1,2,0
24.8,1000,693,0,10.3,2,1
25.8,1000,704,0,11.4,2,0
26.8,1000,706,0,5.8,2,0
27.8,1000,841,0,8.1,2,1
28.8,1000,855,0,6.9,2,0
29.8,1000,849,0,8.1,2,1
30.8,1000,865,0,16.1,2,0
31.8,1000,845,0,12.8,2,1
32.8,1000,805,0,11.4,2,0
33.8,33.8,852,0,9.2,2,1
33.8,33.2,844,0,5.8,2,0
33.8,28.5,868,0,11.4,2,1
33.8,25.8,628,0,13.9,2,0
33.8,24.1,428,1,16.1,2,0
33.8,23.8,355,1,11.4,2,1
33.8,23,365,1,9.2,2,0
33.8,23,351,1,11.4,2,1
33.8,22.6,975,0,8.1,2,0
20.6,20.6,859,0,4.7,2,1
20.6,20.6,879,0,5.8,2,0
21,20.6,845,0,13.9,2,1
21,20.6,836,0,8.1,2,0
21,20.6,113,1,8.1,2,1
21.8,21.8,315,1,9.2,2,0
21.8,21.8,1024,0,6.9,2,0
22.2,21.8,873,0,5.8,2,1
22.3,21.8,868,0,8.1,2,0
19.4,19.4,808,0,13.9,2,1
19.4,19.4,328,1,15,2,0
19.4,19.4,848,0,16.1,2,1
19.4,19.4,849,0,10.3,2,0
19.4,19.4,836,0,9.2,2,1
19.4,19.4,836,0,10.3,2,0
19.5,19.4,831,0,13.9,2,1
19.8,19.4,927,0,11.4,2,0
19.4,19.4,822,0,9.2,2,0
19.4,19.4,834,0,11.4,2,1
19.4,19.4,807,0,13.9,2,0
19.4,19.4,836,0,6.9,2,1
19.8,19.4,866,0,4.7,2,0
19.8,19.4,874,0,10.3,2,1
19.8,19.4,336,1,9.2,2,0
20.2,19.4,351,1,9.2,2,1
20.2,19.4,705,0,9.2,2,0
21.4,21.4,798,0,7.3,2,1
21.4,21.4,845,0,12.8,2,0
21.4,21.4,798,0,5.8,2,0
21.4,21.4,841,0,11.4,2,1
21.4,21.4,838,0,18.3,2,0
21.4,21.4,797,0,11.4,2,1
21.4,21.4,821,0,8.1,2,0
21.4,21.4,831,0,8.1,2,1
21.8,21.4,805,0,6.9,2,0
21.8,21.4,807,0,5.8,2,1
21.8,21.4,845,0,6.9,2,0
21.8,21.4,806,0,4.7,2,1
21.8,21.4,811,0,5.8,2,0
21.8,21.4,798,0,10.3,2,0
21.8,21.4,797,0,9.2,2,1
21.8,21.4,812,0,11.4,2,0
21.8,21.4,794,0,53,2,1
21.8,21.4,787,0,9.2,2,0
21.8,21.4,808,0,10.3,2,1
21.8,21.4,841,0,10.3,2,0
21.8,21.4,1024,0,11.4,2,1
22.2,21.4,848,0,6.9,2,0
23.2,1000,846,0,9.2,2,1
24.2,21.4,847,0,11.4,2,0
25.2,1000,543,0,10.3,2,0
26.2,1000,487,1,9.2,2,1
27.2,27.6,482,1,8.1,2,0
28.2,27.6,502,0,5.8,2,1
29.2,25.8,379,1,5.8,2,0
30.2,25.8,420,1,6.9,2,1
31.2,25.8,377,1,9.2,2,0
32.2,1000,377,1,9.2,2,1
33.2,1000,384,1,8.1,2,0
27.1,27.1,389,1,9.2,2,1
27.1,27.1,387,1,11.4,2,0
27.1,27.1,384,1,8.1,2,0
22.2,22.2,879,0,6.9,2,1
22.2,22.2,902,0,4.7,2,0
22.2,22.2,878,0,5.8,2,1
22.2,22.2,868,0,5.8,2,0
22.2,22.2,865,0,8.1,2,1
22.2,22.2,878,0,9.2,2,0
22.2,22.2,860,0,6.9,2,1
22.2,22.2,857,0,8.1,2,0
22.2,22.2,861,0,9.2,2,1
22.2,22.2,858,0,9.2,2,0
22.2,22.2,869,0,11.4,2,0
22.2,22.2,866,0,13.9,2,1
22.2,22.2,867,0,6.9,2,0
22.2,22.2,890,0,5.8,2,1
22.6,22.2,873,0,5.8,2,0
22.6,22.2,866,0,5.8,2,1
22.6,22.2,872,0,9.2,2,0
22.6,22.2,881,0,12.8,2,1
22.6,22.2,864,0,10.3,2,0
22.6,22.2,866,0,9.2,2,1
22.6,22.2,869,0,8.1,2,0
22.6,22.2,859,0,6.9,2,0
22.6,22.2,858,0,6.9,2,1
22.6,22.2,861,0,12.8,2,0
22.6,22.2,870,0,10.3,2,1
22.6,22.2,867,0,9.2,2,0
22.6,22.2,857,0,6.9,2,1
22.6,22.2,886,0,8.1,2,0
22.6,22.2,867,0,8.1,2,1
22.6,22.2,865,0,10.3,2,0
22.6,22.2,876,0,11.4,2,1
22.6,22.2,855,0,8.1,2,0
22.6,22.2,856,0,9.2,2,0
22.6,22.2,879,0,11.4,2,1
22.6,22.2,881,0,6.9,2,0
22.6,22.2,867,0,5.8,2,1
22.6,22.2,860,0,4.7,2,0
22.6,22.2,861,0,4.7,2,1
22.6,22.2,861,0,3.4,2,0
22.6,22.2,856,0,6.9,2,1
22.6,22.2,876,0,6.9,2,0
22.6,22.2,866,0,9.2,2,1
22.6,22.2,879,0,13.9,2,0
22.6,22.2,868,0,11.4,2,0
22.6,22.2,867,0,9.2,2,1
22.6,22.2,888,0,8.1,2,0
22.6,22.2,859,0,6.9,2,1
22.6,22.2,871,0,10.3,2,0
22.6,22.2,889,0,6.9,2,1
22.6,22.2,865,0,6.9,2,0
22.6,22.2,865,0,8.1,2,1
22.6,22.2,865,0,6.9,2,0
22.6,22.2,857,0,6.9,2,1
22.6,22.2,860,0,13.9,2,0
22.6,22.2,886,0,9.2,2,0
22.6,22.2,889,0,10.3,2,1
22.6,22.2,889,0,9.2,2,0
22.6,22.2,869,0,11.4,2,1
22.6,22.2,867,0,15,2,0
22.6,22.2,886,0,8.1,2,1
22.6,22.2,866,0,6.9,2,0
22.6,22.2,870,0,8.1,2,1
22.6,22.2,879,0,6.9,2,0
22.6,22.2,858,0,6.9,2,1
22.6,22.2,865,0,8.1,2,0
22.6,22.2,884,0,8.1,2,0
22.6,22.2,857,0,5.8,2,1
23.6,1000,952,0,6.9,2,0
21.4,21.4,932,0,8.1,2,1
21.4,21.4,1024,0,11.4,2,0
21.4,21.4,1024,0,12.8,2,1
21.4,21.4,1024,0,11.4,2,0
21.4,21,687,0,6.9,2,1
21.4,21,693,0,6.9,2,0
26.2,26.2,645,0,9.2,2,1
26.7,26.2,620,0,6.9,2,0
26.7,26.2,682,0,11.4,2,0
26.7,26.2,627,0,12.8,2,1
26.7,26.2,615,0,11.4,2,0
26.7,26.2,691,0,8.1,2,1
26.7,26.2,657,0,6.9,2,0
26.7,26.2,691,0,6.9,2,1
26.7,26.2,681,0,8.1,2,0
26.7,26.2,640,0,5.8,2,1
27.1,27.1,638,0,11.4,2,0
27.1,27.1,663,0,11.4,2,1
28.1,1000,749,0,12.8,2,0
29.1,1000,580,0,11.4,2,0
30.1,1000,853,0,8.1,2,1
31.1,1000,859,0,10.3,2,0
28.5,28.5,808,0,8.1,2,1
28.5,28.5,888,0,11.4,2,0
28.5,28,734,0,9.2,2,1
28.5,28,675,0,11.4,2,0
28.5,27.6,992,0,6.9,2,1
28.5,27.6,632,0,8.1,2,0
28.5,27.6,616,0,6.9,2,1
28.5,27.6,600,0,11.4,2,0
28.5,27.6,648,0,12.8,2,0
27.6,27.6,848,0,5.8,2,1
28,27.6,869,0,9.2,2,0
28,27.6,822,0,10.3,2,1
28,27.6,889,0,9.2,2,0
28,27.6,836,0,9.2,2,1
28,27.6,825,0,6.9,2,0
28,27.6,816,0,5.8,2,1
28,27.6,834,0,8.1,2,0
28,27.6,812,0,9.2,2,1
29,25.7,694,0,11.4,2,0
26.7,26.7,852,0,9.2,2,0
26.7,26.7,725,0,6.9,2,1
26.7,26.7,627,0,9.2,2,0
26.7,26.2,709,0,12.8,2,1
27.7,23.8,822,0,10.3,2,0
24.8,24.8,858,0,9.2,2,1
24.8,24.8,906,0,9.2,2,0
25.3,24.8,934,0,6.9,2,1
25.3,24.8,914,0,13.9,2,0
25.3,24.8,883,0,11.4,2,1
25.3,24.8,874,0,10.3,2,0
25.3,24.8,890,0,11.4,2,0
25.3,24.8,868,0,17.2,2,1
25.3,24.8,876,0,15,2,0
25.3,24.8,879,0,12.8,2,1
25.3,24.8,871,0,13.9,2,0
25.3,24.8,894,0,18.3,2,1
25.8,24.8,871,0,17.2,2,0
25.8,24.8,878,0,15,2,1
25.8,24.8,894,0,11.4,2,0
25.8,24.8,881,0,18.3,2,1
25.8,24.8,882,0,13.9,2,0
25.8,24.8,868,0,16.1,2,0
25.8,24.8,879,0,17.2,2,1
25.8,24.8,878,0,17.2,2,0
25.8,24.8,879,0,18.3,2,1
25.8,24.8,873,0,16.1,2,0
25.8,24.8,981,0,19.7,2,1
25.8,24.8,308,1,17.2,2,0
25.8,24.8,390,1,19.7,2,1
25.8,24.8,878,0,16.3,2,0
-1000,1000,829,0,18.3,2,1
-1000,1000,838,0,16.1,2,0
25.3,25.3,798,0,18.3,2,0
25.3,25.3,905,0,16.1,2,1
25.3,25.3,849,0,16.1,2,0
25.3,25.3,807,0,16.1,2,1
25.8,25.3,824,0,18.3,2,0
25.8,25.3,847,0,16.1,2,1
25.8,25.3,835,0,17.2,2,0
25.8,25.3,828,0,16.1,2,1
25.8,25.3,849,0,16.1,2,0
25.8,25.3,890,0,19.7,2,1
25.8,25.3,825,0,16.1,2,0
25.8,25.3,824,0,16.1,2,0
25.8,25.3,847,0,16.1,2,1
25.8,25.3,813,0,13.9,2,0
25.8,25.3,833,0,15,2,1
25.8,25.3,843,0,18.3,2,0
25.8,25.3,820,0,17.2,2,1
25.8,25.3,847,0,17.2,2,0
25.8,25.3,822,0,13.9,2,1
25.8,25.3,818,0,19.7,2,0
25.8,25.3,843,0,16.1,2,1
25.8,25.3,814,0,13.9,2,0
25.8,25.3,809,0,11.4,2,0
25.8,25.3,488,1,13.9,2,1
26.2,26.2,905,0,9.2,2,0
26.2,26.2,805,0,13.9,2,1
26.2,26.2,919,0,8.1,2,0
26.2,26.2,261,1,10.3,2,1
26.2,26.2,944,0,15,2,0
27.1,27.1,931,0,16.1,2,1
28.1,25.1,818,0,9.2,2,0
29.1,26.1,843,0,11.4,2,1
27.1,27.1,848,0,16.1,2,0
27.1,27.1,856,0,28.9,2,0
27.1,26.7,897,0,23,2,1
27.1,26.7,794,0,23,2,0
27.1,26.7,639,0,19.7,2,1
-1000,1000,634,0,19.7,2,0
26.7,26.7,865,0,17.2,2,1
26.7,26.7,718,0,20.8,2,0
26.7,26.7,317,1,17.2,2,1
27.6,27.6,618,0,28.9,2,0
27.6,27.6,1024,0,13.9,2,1
27.6,27.6,1024,0,9.2,2,0
27.6,27.6,1024,0,13.9,2,0
27.6,27.6,1024,0,15,2,1
27.6,27.6,1024,0,11.4,2,0
28,27.6,1024,0,8.1,2,1
28,27.6,1024,0,16.1,2,0
28,27.6,1024,0,13.9,2,1
28,27.6,1024,0,11.4,2,0
28,27.6,1024,0,10.3,2,1
28,27.6,1024,0,11.4,2,0
28,27.6,1024,0,12.8,2,1
28,27.6,1024,0,12.8,2,0
28,27.6,1024,0,17.2,2,0
28,27.6,1024,0,18.3,2,1
28,27.6,1024,0,17.2,2,0
28,27.6,1024,0,17.2,2,1
28,27.6,1024,0,17.2,2,0
28,27.6,1024,0,16.1,2,1
28,27.6,1024,0,17.2,2,0
28,27.6,1024,0,20.8,2,1
28.4,27.6,1024,0,16.1,2,0
28.5,27.6,1024,0,17.2,2,1
28.5,27.6,1024,0,28.9,2,0
28.5,27.6,1024,0,13.9,2,0
28.5,27.6,1024,0,16.1,2,1
28.5,27.6,1024,0,23,2,0
28.5,27.6,1024,0,17.2,2,1
28.5,27.6,656,0,23,2,0
28,28,621,0,11.4,2,1
28,28,672,0,11.4,2,0
28,28,619,0,11.4,2,1
28,28,655,0,15,2,0
28,28,708,0,11.4,2,1
28,28,699,0,9.2,2,0
28,28,637,0,9.2,2,0
28.5,28,624,0,12.8,2,1
28.5,28,691,0,13.9,2,0
28.5,28,667,0,13.9,2,1
28.5,28,629,0,9.2,2,0
28.5,28,614,0,11.4,2,1
28.5,28,627,0,8.1,2,0
28.5,28,639,0,11.4,2,1
29.4,29.4,629,0,12.8,2,0
29.6,29.4,313,1,10.3,2,1
29.8,29.4,317,1,13.9,2,0
30.2,29.4,374,1,11.4,2,0
26.2,26.2,596,0,16.1,2,1
26.2,26.2,640,0,13.9,2,0
26.4,26.2,622,0,11.4,2,1
26.7,26.2,980,0,13.9,2,0
26.7,26.2,608,0,16.1,2,1
26.7,26.2,602,0,13.9,2,0
26.7,26.2,607,0,13.9,2,1
26.7,26.2,608,0,13.9,2,0
27.1,26.2,645,0,13.9,2,1
27.1,26.2,622,0,13.9,2,0
27.1,26.2,618,0,12.8,2,0
27.1,26.2,670,0,12.8,2,1
27.1,26.2,680,0,16.1,2,0
27.1,26.2,658,0,13.9,2,1
27.1,26.2,616,0,11.4,2,0
27.1,26.2,604,0,13.9,2,1
27.1,26.2,640,0,10.3,2,0
27.1,26.2,666,0,11.4,2,1
27.6,26.2,642,0,9.2,2,0
27.6,26.2,669,0,11.4,2,1
27.6,26.2,624,0,9.2,2,0
27.6,26.2,616,0,10.3,2,0
27.6,26.2,622,0,13.9,2,1
27.6,26.2,668,0,11.4,2,0
27.6,26.2,606,0,13.9,2,1
27.6,26.2,622,0,11.4,2,0
27.6,26.2,619,0,5.8,2,1
27.6,26.2,636,0,8.1,2,0
27.6,26.2,602,0,12.8,2,1
27.6,26.2,624,0,11.4,2,0
