MaxTemp,mintemp,Humditiy,WindSpeed,Label
20.6,19.8,80,11.4,0
20.6,19.8,80,11.4,1
20.6,19.8,80,11.4,0
20.6,19.8,80,11.4,0
20.6,19.8,79,11.4,1
20.6,19.8,79,5.8,0
20.6,19.8,79,9.2,1
20.6,19.8,79,6.9,0
20.6,19.8,79,9.2,1
20.6,19.8,80,10.3,0
20.6,19.8,80,11.4,1
21.8,21.8,70,17.2,0
21.8,21.8,71,10.3,1
21.8,21.8,71,9.2,0
21.8,21.8,71,13.9,0
21.8,21.8,71,11.4,1
21.8,21.8,71,9.2,0
21.8,21.8,71,11.4,1
21.8,21.8,71,9.2,0
21.8,21.8,71,5.8,1
22.8,1000,72,9.2,0
23.8,22.2,69,13.9,1
23.8,1000,70,16.1,0
24.8,1000,71,10.3,1
25.8,1000,72,11.4,0
26.8,1000,73,5.8,0
27.8,1000,74,8.1,1
28.8,1000,75,6.9,0
29.8,1000,76,8.1,1
30.8,1000,77,16.1,0
31.8,1000,78,12.8,1
32.8,1000,79,11.4,0
33.8,33.8,38,9.2,1
33.8,33.2,37,5.8,0
33.8,28.5,45,11.4,1
33.8,25.8,53,13.9,0
33.8,24.1,58,16.1,0
33.8,23.8,62,11.4,1
33.8,23,63,9.2,0
33.8,23,63,11.4,1
33.8,22.6,65,8.1,0
20.6,20.6,80,4.7,1
20.6,20.6,81,5.8,0
21,20.6,81,13.9,1
21,20.6,81,8.1,0
21,20.6,81,8.1,1
21.8,21.8,71,9.2,0
21.8,21.8,70,6.9,0
22.2,21.8,67,5.8,1
22.3,21.8,69,8.1,0
19.4,19.4,82,13.9,1
19.4,19.4,82,15,0
19.4,19.4,82,16.1,1
19.4,19.4,80,10.3,0
19.4,19.4,82,9.2,1
19.4,19.4,82,10.3,0
19.5,19.4,82,13.9,1
19.8,19.4,82,11.4,0
19.4,19.4,82,9.2,0
19.4,19.4,82,11.4,1
19.4,19.4,82,13.9,0
19.4,19.4,82,6.9,1
19.8,19.4,82,4.7,0
19.8,19.4,82,10.3,1
19.8,19.4,82,9.2,0
20.2,19.4,79,9.2,1
20.2,19.4,76,9.2,0
21.4,21.4,73,7.3,1
21.4,21.4,73,12.8,0
21.4,21.4,73,5.8,0
21.4,21.4,72,11.4,1
21.4,21.4,72,18.3,0
21.4,21.4,72,11.4,1
21.4,21.4,71,8.1,0
21.4,21.4,72,8.1,1
21.8,21.4,72,6.9,0
21.8,21.4,72,5.8,1
21.8,21.4,72,6.9,0
21.8,21.4,72,4.7,1
21.8,21.4,72,5.8,0
21.8,21.4,72,10.3,0
21.8,21.4,71,9.2,1
21.8,21.4,71,11.4,0
21.8,21.4,71,53,1
21.8,21.4,71,9.2,0
21.8,21.4,71,10.3,1
21.8,21.4,71,10.3,0
21.8,21.4,69,11.4,1
22.2,21.4,69,6.9,0
23.2,1000,70,9.2,1
24.2,21.4,70,11.4,0
25.2,1000,71,10.3,0
26.2,1000,72,9.2,1
27.2,27.6,67,8.1,0
28.2,27.6,64,5.8,1
29.2,25.8,60,5.8,0
30.2,25.8,60,6.9,1
31.2,25.8,58,9.2,0
32.2,1000,59,9.2,1
33.2,1000,60,8.1,0
27.1,27.1,58,9.2,1
27.1,27.1,57,11.4,0
27.1,27.1,56,8.1,0
22.2,22.2,70,6.9,1
22.2,22.2,71,4.7,0
22.2,22.2,73,5.8,1
22.2,22.2,73,5.8,0
22.2,22.2,73,8.1,1
22.2,22.2,73,9.2,0
22.2,22.2,73,6.9,1
22.2,22.2,73,8.1,0
22.2,22.2,73,9.2,1
22.2,22.2,73,9.2,0
22.2,22.2,74,11.4,0
22.2,22.2,74,13.9,1
22.2,22.2,73,6.9,0
22.2,22.2,74,5.8,1
22.6,22.2,74,5.8,0
22.6,22.2,74,5.8,1
22.6,22.2,74,9.2,0
22.6,22.2,75,12.8,1
22.6,22.2,74,10.3,0
22.6,22.2,75,9.2,1
22.6,22.2,74,8.1,0
22.6,22.2,75,6.9,0
22.6,22.2,75,6.9,1
22.6,22.2,74,12.8,0
22.6,22.2,74,10.3,1
22.6,22.2,74,9.2,0
22.6,22.2,74,6.9,1
22.6,22.2,74,8.1,0
22.6,22.2,74,8.1,1
22.6,22.2,74,10.3,0
22.6,22.2,74,11.4,1
22.6,22.2,74,8.1,0
22.6,22.2,74,9.2,0
22.6,22.2,74,11.4,1
22.6,22.2,74,6.9,0
22.6,22.2,74,5.8,1
22.6,22.2,74,4.7,0
22.6,22.2,75,4.7,1
22.6,22.2,75,3.4,0
22.6,22.2,75,6.9,1
22.6,22.2,74,6.9,0
22.6,22.2,75,9.2,1
22.6,22.2,75,13.9,0
22.6,22.2,75,11.4,0
22.6,22.2,75,9.2,1
22.6,22.2,75,8.1,0
22.6,22.2,75,6.9,1
22.6,22.2,74,10.3,0
22.6,22.2,74,6.9,1
22.6,22.2,73,6.9,0
22.6,22.2,74,8.1,1
22.6,22.2,74,6.9,0
22.6,22.2,74,6.9,1
22.6,22.2,74,13.9,0
22.6,22.2,74,9.2,0
22.6,22.2,74,10.3,1
22.6,22.2,74,9.2,0
22.6,22.2,74,11.4,1
22.6,22.2,74,15,0
22.6,22.2,75,8.1,1
22.6,22.2,75,6.9,0
22.6,22.2,75,8.1,1
22.6,22.2,75,6.9,0
22.6,22.2,75,6.9,1
22.6,22.2,75,8.1,0
22.6,22.2,74,8.1,0
22.6,22.2,74,5.8,1
23.6,1000,75,6.9,0
21.4,21.4,85,8.1,1
21.4,21.4,86,11.4,0
21.4,21.4,85,12.8,1
21.4,21.4,82,11.4,0
21.4,21,81,6.9,1
21.4,21,81,6.9,0
26.2,26.2,73,9.2,1
26.7,26.2,73,6.9,0
26.7,26.2,74,11.4,0
26.7,26.2,73,12.8,1
26.7,26.2,72,11.4,0
26.7,26.2,72,8.1,1
26.7,26.2,71,6.9,0
26.7,26.2,72,6.9,1
26.7,26.2,72,8.1,0
26.7,26.2,71,5.8,1
27.1,27.1,84,11.4,0
27.1,27.1,85,11.4,1
28.1,1000,86,12.8,0
29.1,1000,87,11.4,0
30.1,1000,88,8.1,1
31.1,1000,89,10.3,0
28.5,28.5,93,8.1,1
28.5,28.5,91,11.4,0
28.5,28,84,9.2,1
28.5,28,81,11.4,0
28.5,27.6,83,6.9,1
28.5,27.6,84,8.1,0
28.5,27.6,84,6.9,1
28.5,27.6,84,11.4,0
28.5,27.6,84,12.8,0
27.6,27.6,84,5.8,1
28,27.6,83,9.2,0
28,27.6,81,10.3,1
28,27.6,81,9.2,0
28,27.6,81,9.2,1
28,27.6,80,6.9,0
28,27.6,80,5.8,1
28,27.6,80,8.1,0
28,27.6,80,9.2,1
29,25.7,81,11.4,0
26.7,26.7,82,9.2,0
26.7,26.7,82,6.9,1
26.7,26.7,82,9.2,0
26.7,26.2,79,12.8,1
27.7,23.8,80,10.3,0
24.8,24.8,75,9.2,1
24.8,24.8,75,9.2,0
25.3,24.8,75,6.9,1
25.3,24.8,75,13.9,0
25.3,24.8,74,11.4,1
25.3,24.8,74,10.3,0
25.3,24.8,73,11.4,0
25.3,24.8,73,17.2,1
25.3,24.8,73,15,0
25.3,24.8,73,12.8,1
25.3,24.8,74,13.9,0
25.3,24.8,74,18.3,1
25.8,24.8,73,17.2,0
25.8,24.8,74,15,1
25.8,24.8,74,11.4,0
25.8,24.8,74,18.3,1
25.8,24.8,74,13.9,0
25.8,24.8,73,16.1,0
25.8,24.8,74,17.2,1
25.8,24.8,73,17.2,0
25.8,24.8,73,18.3,1
25.8,24.8,73,16.1,0
25.8,24.8,73,19.7,1
25.8,24.8,73,17.2,0
25.8,24.8,70,19.7,1
25.8,24.8,69,16.3,0
-1000,1000,70,18.3,1
-1000,1000,71,16.1,0
25.3,25.3,74,18.3,0
25.3,25.3,74,16.1,1
25.3,25.3,73,16.1,0
25.3,25.3,73,16.1,1
25.8,25.3,73,18.3,0
25.8,25.3,73,16.1,1
25.8,25.3,73,17.2,0
25.8,25.3,73,16.1,1
25.8,25.3,73,16.1,0
25.8,25.3,73,19.7,1
25.8,25.3,73,16.1,0
25.8,25.3,73,16.1,0
25.8,25.3,73,16.1,1
25.8,25.3,72,13.9,0
25.8,25.3,73,15,1
25.8,25.3,73,18.3,0
25.8,25.3,73,17.2,1
25.8,25.3,73,17.2,0
25.8,25.3,73,13.9,1
25.8,25.3,73,19.7,0
25.8,25.3,73,16.1,1
25.8,25.3,72,13.9,0
25.8,25.3,72,11.4,0
25.8,25.3,72,13.9,1
26.2,26.2,66,9.2,0
26.2,26.2,68,13.9,1
26.2,26.2,70,8.1,0
26.2,26.2,71,10.3,1
26.2,26.2,66,15,0
27.1,27.1,66,16.1,1
28.1,25.1,67,9.2,0
29.1,26.1,68,11.4,1
27.1,27.1,69,16.1,0
27.1,27.1,70,28.9,0
27.1,26.7,71,23,1
27.1,26.7,72,23,0
27.1,26.7,73,19.7,1
-1000,1000,74,19.7,0
26.7,26.7,70,17.2,1
26.7,26.7,70,20.8,0
26.7,26.7,69,17.2,1
27.6,27.6,70,28.9,0
27.6,27.6,70,13.9,1
27.6,27.6,69,9.2,0
27.6,27.6,69,13.9,0
27.6,27.6,69,15,1
27.6,27.6,69,11.4,0
28,27.6,68,8.1,1
28,27.6,67,16.1,0
28,27.6,67,13.9,1
28,27.6,67,11.4,0
28,27.6,67,10.3,1
28,27.6,66,11.4,0
28,27.6,66,12.8,1
28,27.6,67,12.8,0
28,27.6,67,17.2,0
28,27.6,67,18.3,1
28,27.6,67,17.2,0
28,27.6,67,17.2,1
28,27.6,67,17.2,0
28,27.6,67,16.1,1
28,27.6,67,17.2,0
28,27.6,67,20.8,1
28.4,27.6,67,16.1,0
28.5,27.6,66,17.2,1
28.5,27.6,66,28.9,0
28.5,27.6,66,13.9,0
28.5,27.6,66,16.1,1
28.5,27.6,66,23,0
28.5,27.6,66,17.2,1
28.5,27.6,66,23,0
28,28,78,11.4,1
28,28,78,11.4,0
28,28,78,11.4,1
28,28,78,15,0
28,28,77,11.4,1
28,28,77,9.2,0
28,28,76,9.2,0
28.5,28,76,12.8,1
28.5,28,76,13.9,0
28.5,28,76,13.9,1
28.5,28,76,9.2,0
28.5,28,76,11.4,1
28.5,28,75,8.1,0
28.5,28,75,11.4,1
29.4,29.4,52,12.8,0
29.6,29.4,53,10.3,1
29.8,29.4,46,13.9,0
30.2,29.4,41,11.4,0
26.2,26.2,58,16.1,1
26.2,26.2,59,13.9,0
26.4,26.2,51,11.4,1
26.7,26.2,49,13.9,0
26.7,26.2,49,16.1,1
26.7,26.2,48,13.9,0
26.7,26.2,48,13.9,1
26.7,26.2,48,13.9,0
27.1,26.2,48,13.9,1
27.1,26.2,48,13.9,0
27.1,26.2,48,12.8,0
27.1,26.2,48,12.8,1
27.1,26.2,48,16.1,0
27.1,26.2,48,13.9,1
27.1,26.2,48,11.4,0
27.1,26.2,49,13.9,1
27.1,26.2,49,10.3,0
27.1,26.2,49,11.4,1
27.6,26.2,49,9.2,0
27.6,26.2,49,11.4,1
27.6,26.2,49,9.2,0
27.6,26.2,50,10.3,0
27.6,26.2,48,13.9,1
27.6,26.2,49,11.4,0
27.6,26.2,49,13.9,1
27.6,26.2,49,11.4,0
27.6,26.2,49,5.8,1
27.6,26.2,49,8.1,0
27.6,26.2,49,12.8,1
27.6,26.2,49,11.4,0
27.6,26.2,49,10.3,1
27.7,26.2,49,11.4,0
28,26.2,49,13.9,0
28,26.2,49,11.4,1
28,26.2,49,11.4,0
28,26.2,49,6.9,1
28,26.2,49,16.1,0
29,1000,50,17.2,1
30,1000,51,13.9,0
31,1000,52,9.2,1
32,1000,53,9.2,0
33,1000,54,17.2,1
34,1000,55,18.3,0
35,1000,56,15,0
36,1000,57,11.4,1
37,1000,58,8.1,0
38,1000,59,9.2,1
39,1000,60,11.4,0
40,1000,61,12.8,1
33.3,33.3,47,10.3,0
33.3,33.3,48,11.4,1
33.3,32.8,49,13.9,0
33.3,32.8,49,18.3,1
33.3,32.8,49,10.3,0
33.3,32.8,49,11.4,0
33.3,32.8,48,11.4,1
33.3,32.8,48,12.8,0
33.3,32.8,48,15.5,1
33.3,32.8,49,13.9,0
33.3,32.8,49,17.2,1
33.3,32.8,49,6.9,0
33.3,32.8,49,8.1,1
33.3,32.8,49,10.3,0
33.3,32.8,49,13.9,1
33.3,32.8,48,15,0
33.3,32.8,48,13.9,0
33.3,33.3,49,9.2,1
33.3,33.3,49,13.9,0
33.3,33.3,48,64.4,1
33.3,33.3,48,10.3,0
33.3,33.3,47,6.9,1
33.3,33.3,47,11.4,0
33.3,33.3,48,6.9,1
33.3,33.3,50,10.3,0
33.3,33.3,48,9.2,1
33.3,33.3,48,9.2,0
33.3,33.3,48,11.4,0
33.3,33.3,48,11.4,1
33.3,33.3,48,9.2,0
33.3,33.3,49,8.1,1
33.3,33.3,48,9.2,0
33.3,33.3,48,6.9,1
33.3,33.3,48,8.1,0
33.3,33.3,49,6.9,1
33.3,33.3,49,5.8,0
33.3,33.3,49,16.1,1
33.3,33.3,49,6.9,0
33.3,33.3,49,11.4,0
33.3,33.3,49,15,1
33.3,33.3,49,18.3,0
33.3,33.3,49,9.2,1
33.3,33.3,49,5.8,0
33.3,33.3,49,10.3,1
33.3,33.3,48,13.9,0
33.3,33.3,49,10.3,1
33.3,33.3,49,11.4,0
33.3,33.3,49,13.9,1
33.3,33.3,49,11.4,0
33.3,33.3,49,11.4,0
33.3,33.3,49,8.1,1
33.3,33.3,49,13.9,0
33.3,33.3,49,11.4,1
33.3,33.3,49,11.4,0
33.3,33.3,49,11.4,1
33.3,33.3,49,15,0
33.3,33.3,49,12.8,1
33.3,33.3,49,11.4,0
33.3,33.3,49,9.2,1
33.3,33.3,49,17.2,0
33.3,33.3,49,11.4,0
33.3,33.3,49,5.8,1
33.3,33.3,49,9.2,0
33.3,33.3,49,11.4,1
33.3,33.3,49,9.2,0
33.3,33.3,49,8.1,1
33.3,33.3,48,8.1,0
33.3,33.3,49,11.4,1
33.3,33.3,48,9.2,0
33.3,33.3,48,6.9,1
33.3,33.3,48,9.2,0
33.3,33.3,48,10.3,0
33.3,33.3,48,6.9,1
33.3,33.3,48,5.8,0
33.3,33.3,48,6.9,1
33.3,33.3,48,8.1,0
33.3,33.3,48,11.4,1
33.3,33.3,48,6.9,0
33.3,33.3,48,9.2,1
33.3,33.3,48,10.3,0
33.3,33.3,48,10.3,1
33.3,33.3,48,9.2,0
33.3,33.3,49,8.1,0
33.3,33.3,48,9.2,1
33.3,33.3,48,13.9,0
33.3,33.3,48,11.4,1
33.3,33.3,48,8.1,0
33.3,33.3,48,10.3,1
33.3,33.3,48,9.2,0
33.3,33.3,48,9.2,1
33.3,32.8,49,10.3,0
33.3,32.8,49,10.3,1
33.3,32.8,49,8.1,0
33.3,32.8,49,4.7,0
33.3,32.8,49,9.2,1
33.3,32.8,49,9.2,0
33.3,32.8,49,9.2,1
33.3,32.8,49,32.5,0
33.3,32.8,49,10.3,1
33.3,32.8,49,9.2,0
33.3,32.8,49,9.2,1
33.3,32.8,49,10.3,0
33.3,32.8,49,10.3,1
33.3,32.8,49,9.2,0
33.3,32.8,49,8.1,0
33.3,32.8,49,9.2,1
33.3,32.8,49,11.4,0
33.3,32.8,48,6.9,1
33.3,32.8,49,4.7,0
33.3,32.8,50,6.9,1
33.3,32.8,51,10.3,0
33.3,32.8,52,11.4,1
33.3,32.8,53,13.9,0
33.3,32.8,54,9.2,1
33.3,32.8,55,6.9,0
33.3,32.8,56,9.2,0
33.3,32.8,57,9.2,1
33.3,32.8,58,6.9,0
33.3,32.8,59,6.9,1
33.3,32.8,60,49.6,0
34.3,1000,61,8.1,1
35.3,1000,62,9.2,0
36.3,1000,63,8.1,1
37.3,1000,64,10.3,0
38.3,0,65,9.2,1
39.3,1000,66,6.9,0
40.3,1000,67,5.8,0
41.3,1000,68,6.9,1
42.3,1000,69,7.9,0
33.8,33.8,57,,1
33.8,33.8,57,,0
33.8,33.3,56,,1
33.8,33.3,56,,0
33.8,33.3,56,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,59,,0
33.8,32.8,58,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,58,,0
33.8,32.8,57,,1
33.8,32.8,57,,0
33.8,32.8,57,,0
33.8,32.8,57,,1
33.8,32.8,57,,0
33.8,32.8,57,,1
33.8,32.8,57,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,58,,0
33.8,32.8,58,,1
33.8,32.8,58,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,59,,0
33.8,32.8,59,,1
33.8,32.8,60,,0
33.8,32.8,59,,1
33.8,32.8,60,,0
33.8,32.8,61,,0
33.8,32.8,60,,1
34.8,1000,61,,0
35.8,1000,62,,1
36.8,1000,63,,0
37.8,1000,59,,1
38.8,1000,60,,0
39.8,1000,61,,1
28.3,1000,62,,0
29.3,1000,63,,1
30.3,1000,64,,0
31.3,1000,65,,0
32.3,1000,66,,1
33.3,33.3,66,,0
33.3,33.3,61,,1
33.3,32.8,57,,0
33.3,32.8,58,,1
33.3,32.3,58,,0
33.3,32.3,58,,1
33.3,32.3,58,,0
32.3,32.3,59,,1
32.3,32.3,59,,0
32.3,32.3,59,,0
32.3,32.3,59,,1
32.3,32.3,60,,0
32.3,31.8,61,,1
32.3,31.8,60,,0
32.3,31.8,60,,1
32.3,31.8,60,,0
32.3,31.8,61,,1
32.3,31.8,61,,0
32.3,31.8,62,,1
32.3,31.8,62,,0
32.3,31.8,62,,0
32.3,31.8,62,,1
32.3,31.8,62,,0
32.3,31.8,63,,1
32.3,31.8,64,,0
32.3,31.8,64,,1
32.3,31.8,65,,0
29.3,29.3,62,,1
29.3,29.3,63,,0
29.3,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,62,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,64,,1
29.8,29.3,63,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,62,,1
29.8,29.3,63,,0
29.8,29.3,63,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.3,63,,1
29.8,29.3,63,,0
29.8,29.8,65,,1
28.9,30.8,66,,0
28.9,31.8,67,,0
28.9,29.8,68,,1
28.9,29.8,69,,0
28.9,29.8,70,,1
28.9,29.8,71,,0
29.3,29.8,72,,1
29.3,29.8,73,,0
29.3,29.8,74,,1
29.3,29.8,75,,0
29.3,28.9,76,,1
29.3,28.9,77,,0
29.3,28.9,78,,0
29.3,28.9,79,,1
29.3,28.9,80,,0
29.3,28.9,81,,1
29.3,29.3,82,,0
29.3,29.3,83,,1
29.3,29.3,84,,0
29.3,29.3,85,,1
29.3,29.3,86,,0
29.3,29.3,87,,1
29.3,29.3,88,,0
29.3,29.3,89,,0
29.3,16.5,90,,1
29.3,17.5,50,,0
29.3,18.5,51,,1
29.3,19.5,52,,0
29.3,20.5,53,,1
29.3,16.5,54,,0
29.3,17.5,55,,1
29.3,18.5,56,,0
29.3,19.5,57,,1
29.3,20.5,58,,0
29.3,21.5,59,,0
29.3,22.5,60,,1
29.3,14.6,61,,0
29.3,15.6,62,,1
29.3,16.6,63,,0
29.3,17.6,64,,1
29.3,18.6,65,,0
29.3,19.6,66,,1
29.3,20.6,67,,0
29.8,21.6,79,,1
29.8,22.6,77,,0
29.8,23.6,78,,0
29.8,24.6,79,,1
29.8,25.6,78,,0
29.8,26.6,78,,1
29.8,27.6,78,,0
29.8,28.6,77,,1
29.8,29.6,77,,0
29.8,30.6,77,,1
29.8,22.5,78,,0
29.8,23.5,78,,1
29.8,24.5,79,,0
29.8,25.5,78,,0
29.8,26.5,79,,1
29.8,27.5,78,,0
29.8,28.5,78,,1
29.8,29.5,77,,0
29.8,30.5,78,,1
29.8,20.5,77,,0
27.1,21.5,79,,1
27.1,22.5,79,,0
27.1,23.5,79,,1
27.1,24.5,79,,0
27.1,25.5,79,,0
27.1,26.5,78,,1
26.7,27.5,79,,0
26.7,28.5,79,,1
27.7,29.5,78,,0
28.7,30.5,78,,1
34.2,31.5,78,,0
34.2,32.5,78,,1
35.2,33.5,78,,0
36.2,34.5,79,,1
37.2,16.6,78,,0
38.2,17.6,78,,0
39.2,18.6,78,,1
33.8,19.6,80,,0
33.8,20.6,80,,1
33.8,21.6,80,,0
33.9,22.6,80,,1
34.2,23.6,80,,0
34.2,24.6,80,,1
34.2,25.6,80,,0
34.2,17.6,80,,1
34.2,18.6,81,,0
34.2,19.6,80,,0
34.2,20.6,80,,1
34.2,21.6,80,,0
34.2,22.6,81,,1
34.2,23.6,81,,0
34.2,24.6,80,,1
34.2,25.6,80,,0
34.2,15.6,80,,1
34.2,16.6,81,,0
34.2,17.6,81,,1
35.2,18.6,80,,0
36.2,19.6,80,,0
34.2,20.6,80,,1
34.2,21.6,80,,0
34.2,22.6,80,,1
34.2,20.6,80,,0
34.2,21.6,80,,1
34.2,22.6,80,,0
34.2,23.6,80,,1
35.2,24.6,80,,0
35.2,25.6,80,,1
35.2,26.6,80,,0
35.2,27.6,80,,0
35.2,28.6,80,,1
36.2,29.6,80,,0
35.6,30.6,80,,1
35.6,31.6,80,,0
35.6,32.6,81,,1
35.6,33.6,81,,0
35.6,34.6,80,,1
20.2,19.4,81,,0
20.2,19.4,81,,1
20.2,19.4,81,,0
20.2,19.4,81,,1
20.2,19.4,81,,0
20.2,19.4,81,,1
20.2,19.4,81,,0
20.2,19.4,81,,1
20.2,19.4,81,,0
20.2,19.4,81,,1
20.2,19.4,82,,0
20.2,20.2,82,,0
20.2,20.2,82,,1
20.2,20.2,82,,0
21.8,20.2,82,,1
21.8,20.2,82,,0
21.8,20.2,81,,1
21.8,20.2,81,,0
21.8,20.2,81,,1
21.8,20.2,81,,0
21.8,20.2,81,,1
22.2,20.2,81,,0
22.2,20.2,81,,0
22.2,20.2,81,,1
22.2,20.2,81,,0
22.2,20.2,81,,1
22.2,20.2,81,,0
22.2,20.2,81,,1
21.8,20.2,81,,0
21.8,20.2,81,,1
21.8,20.2,81,,0
21.8,20.2,81,,1
-1000,20.2,81,,0
-1000,18.2,80,,0
22.2,18.2,81,,1
22.2,18.2,81,,0
22.2,18.2,81,,1
22.2,18.2,81,,0
-1000,18.2,80,,1
22.6,18.2,79,,0
22.6,18.2,79,,1
22.6,18.2,79,,0
22.6,18.2,79,,1
22.6,18.2,81,,0
22.6,18.2,81,,1
22.6,18.2,80,,0
22.6,18.2,80,,1
22.7,19.8,80,,0
22.7,19.8,80,,1
22.7,19.8,80,,0
22.7,19.8,80,,1
22.7,19.8,79,,0
22.7,19.8,79,,0
